,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Day,Month,Year,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
4311,2009-06-26,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4312,2009-06-26,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,2,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4313,2009-06-26,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,2,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4314,2009-06-26,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,3,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4315,2009-06-26,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,2,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4316,2009-06-26,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4317,2009-06-26,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,9,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4318,2009-06-26,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,2,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4319,2009-06-26,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,4,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4320,2009-06-26,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4321,2009-06-26,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,13,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4322,2009-06-26,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,12,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4323,2009-06-26,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,8,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4324,2009-06-26,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,10,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4325,2009-06-26,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,46,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4326,2009-06-26,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,21,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4327,2009-06-26,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,14,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4328,2009-06-26,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4329,2009-06-26,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,16,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4330,2009-06-26,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,3,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4331,2009-06-26,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,6,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4332,2009-06-26,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,4,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4333,2009-06-26,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX SALINARIUS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,2,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4334,2009-06-26,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,2,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4335,2009-06-26,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4336,2009-06-26,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,15,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4337,2009-06-26,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,3,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4338,2009-06-26,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX SALINARIUS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4339,2009-06-26,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX TERRITANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4340,2009-06-26,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,4,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4341,2009-06-26,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4342,2009-06-26,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,3,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4343,2009-06-26,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4344,2009-06-26,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4345,2009-06-26,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4346,2009-06-26,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,22,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4347,2009-06-26,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,14,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4348,2009-06-26,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,4,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4349,2009-06-26,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4350,2009-06-26,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,4,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4351,2009-06-26,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,6,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4352,2009-06-26,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4353,2009-06-26,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,4,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4354,2009-06-26,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4355,2009-06-26,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,5,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4356,2009-06-26,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4357,2009-06-26,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,3,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4358,2009-06-26,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4359,2009-06-26,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,4,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4360,2009-06-26,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4361,2009-06-26,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,3,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4362,2009-06-26,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,1,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4363,2009-06-26,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,18,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4364,2009-06-26,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,50,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4365,2009-06-26,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,6,0,26,6,2009,1.5,86.0,70.5,78.5,7.0,60.5,67.0,0.0,13.5,418.0,1931.0,0.0,14.6,29.84,6.4,4.0,8.1
4366,2009-06-29,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,7,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4367,2009-06-29,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,1,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4368,2009-06-29,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,3,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4369,2009-06-29,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4370,2009-06-29,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,3,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4371,2009-06-29,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,1,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4372,2009-06-29,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.538693,8,2,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4373,2009-06-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4374,2009-06-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4375,2009-06-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4376,2009-06-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4377,2009-06-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,45,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4378,2009-06-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4379,2009-06-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4380,2009-06-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4381,2009-06-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4382,2009-06-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4383,2009-06-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
4384,2009-06-29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,29,6,2009,1.5,77.5,64.0,71.0,-0.5,54.0,61.0,0.0,6.0,419.0,1931.0,0.0,28.92,29.595,12.8,30.0,13.399999999999999
